MTU,Out Area,In Area,Physical Flow (MW)
25/10/2024,EE,LV,11914.0
25/10/2024,LT,LV,1045.0
25/10/2024,LV,EE,0.0
25/10/2024,LV,LT,644.5
25/11/2021,EE,LV,4290.5
25/11/2021,LT,LV,2283.5
25/11/2021,LV,EE,163.75
25/11/2021,LV,LT,581.0
25/11/2022,EE,LV,1730.95
25/11/2022,LT,LV,1859.0
25/11/2022,LV,EE,1919.1
25/11/2022,LV,LT,1072.0
25/11/2023,EE,LV,4499.55
25/11/2023,LT,LV,0.0
25/11/2023,LV,EE,304.6
25/11/2023,LV,LT,6679.0
25/11/2024,EE,LV,11421.3
25/11/2024,LT,LV,3230.67
25/11/2024,LV,EE,0.0
25/11/2024,LV,LT,289.39
25/12/2021,EE,LV,4832.4
25/12/2021,LT,LV,8368.0
25/12/2021,LV,EE,0.0
25/12/2021,LV,LT,0.0
25/12/2022,EE,LV,4772.6
25/12/2022,LT,LV,1260.0
25/12/2022,LV,EE,0.0
25/12/2022,LV,LT,632.5
25/12/2023,EE,LV,0.0
25/12/2023,LT,LV,15584.0
25/12/2023,LV,EE,13252.5
25/12/2023,LV,LT,0.0
25/12/2024,EE,LV,5547.55
25/12/2024,LT,LV,3323.94
25/12/2024,LV,EE,41.3
25/12/2024,LV,LT,609.41
26/01/2021,EE,LV,1780.25
26/01/2021,LT,LV,1997.5
26/01/2021,LV,EE,2210.6
26/01/2021,LV,LT,1395.5
26/01/2022,EE,LV,2741.4
26/01/2022,LT,LV,3635.5
26/01/2022,LV,EE,208.3
26/01/2022,LV,LT,2132.0
26/01/2023,EE,LV,6090.4
26/01/2023,LT,LV,0.0
26/01/2023,LV,EE,0.0
26/01/2023,LV,LT,18255.0
26/01/2024,EE,LV,0.0
26/01/2024,LT,LV,1649.5
26/01/2024,LV,EE,7419.2
26/01/2024,LV,LT,2236.5
26/02/2021,EE,LV,6469.9
26/02/2021,LT,LV,228.0
26/02/2021,LV,EE,0.0
26/02/2021,LV,LT,4269.0
26/02/2022,EE,LV,11742.6
26/02/2022,LT,LV,0.0
26/02/2022,LV,EE,0.0
26/02/2022,LV,LT,15882.5
26/02/2023,EE,LV,4659.85
26/02/2023,LT,LV,60.5
26/02/2023,LV,EE,252.55
26/02/2023,LV,LT,7092.5
26/02/2024,EE,LV,0.0
26/02/2024,LT,LV,1021.5
26/02/2024,LV,EE,7712.15
26/02/2024,LV,LT,716.0
26/03/2021,EE,LV,5054.5
26/03/2021,LT,LV,0.0
26/03/2021,LV,EE,0.0
26/03/2021,LV,LT,11651.0
26/03/2022,EE,LV,10072.85
26/03/2022,LT,LV,0.0
26/03/2022,LV,EE,0.0
26/03/2022,LV,LT,7757.5
26/03/2023,EE,LV,3729.6
26/03/2023,LT,LV,0.0
26/03/2023,LV,EE,0.0
26/03/2023,LV,LT,17627.5
26/03/2024,EE,LV,0.0
26/03/2024,LT,LV,1676.0
26/03/2024,LV,EE,9043.6
26/03/2024,LV,LT,645.5
26/04/2021,EE,LV,5728.8
26/04/2021,LT,LV,0.0
26/04/2021,LV,EE,73.2
26/04/2021,LV,LT,6290.5
26/04/2022,EE,LV,13143.5
26/04/2022,LT,LV,0.0
26/04/2022,LV,EE,0.0
26/04/2022,LV,LT,19060.0
26/04/2023,EE,LV,3037.55
26/04/2023,LT,LV,0.0
26/04/2023,LV,EE,0.0
26/04/2023,LV,LT,9138.5
26/04/2024,EE,LV,0.0
26/04/2024,LT,LV,74.0
26/04/2024,LV,EE,4251.5
26/04/2024,LV,LT,7335.0
26/05/2021,EE,LV,8315.8
26/05/2021,LT,LV,217.5
26/05/2021,LV,EE,0.0
26/05/2021,LV,LT,10257.5
26/05/2022,EE,LV,12138.35
26/05/2022,LT,LV,0.0
26/05/2022,LV,EE,0.0
26/05/2022,LV,LT,6352.0
26/05/2023,EE,LV,9574.85
26/05/2023,LT,LV,523.5
26/05/2023,LV,EE,0.0
26/05/2023,LV,LT,2275.5
26/05/2024,EE,LV,3012.95
26/05/2024,LT,LV,4682.0
26/05/2024,LV,EE,0.0
26/05/2024,LV,LT,39.5
26/06/2021,EE,LV,8177.55
26/06/2021,LT,LV,1498.5
26/06/2021,LV,EE,0.0
26/06/2021,LV,LT,2860.5
26/06/2022,EE,LV,12476.55
26/06/2022,LT,LV,0.0
26/06/2022,LV,EE,0.0
26/06/2022,LV,LT,8863.0
26/06/2023,EE,LV,6581.7
26/06/2023,LT,LV,2413.5
26/06/2023,LV,EE,0.0
26/06/2023,LV,LT,1374.5
26/06/2024,EE,LV,5665.35
26/06/2024,LT,LV,2606.5
26/06/2024,LV,EE,0.0
26/06/2024,LV,LT,0.0
26/07/2021,EE,LV,8608.45
26/07/2021,LT,LV,2893.0
26/07/2021,LV,EE,0.0
26/07/2021,LV,LT,1972.0
26/07/2022,EE,LV,13569.7
26/07/2022,LT,LV,43.0
26/07/2022,LV,EE,0.0
26/07/2022,LV,LT,5792.0
26/07/2023,EE,LV,10516.05
26/07/2023,LT,LV,779.5
26/07/2023,LV,EE,0.0
26/07/2023,LV,LT,937.0
26/07/2024,EE,LV,3278.25
26/07/2024,LT,LV,1394.5
26/07/2024,LV,EE,0.0
26/07/2024,LV,LT,2903.5
26/08/2021,EE,LV,13966.1
26/08/2021,LT,LV,0.0
26/08/2021,LV,EE,0.0
26/08/2021,LV,LT,4058.5
26/08/2022,EE,LV,11893.3
26/08/2022,LT,LV,0.0
26/08/2022,LV,EE,0.0
26/08/2022,LV,LT,12098.0
26/08/2023,EE,LV,11087.7
26/08/2023,LT,LV,107.0
26/08/2023,LV,EE,0.0
26/08/2023,LV,LT,3620.5
26/08/2024,EE,LV,5211.85
26/08/2024,LT,LV,1535.0
26/08/2024,LV,EE,10.45
26/08/2024,LV,LT,1331.5
26/09/2021,EE,LV,16816.6
26/09/2021,LT,LV,0.0
26/09/2021,LV,EE,0.0
26/09/2021,LV,LT,11527.0
26/09/2022,EE,LV,19338.35
26/09/2022,LT,LV,0.0
26/09/2022,LV,EE,0.0
26/09/2022,LV,LT,12110.5
26/09/2023,EE,LV,9077.95
26/09/2023,LT,LV,51.0
26/09/2023,LV,EE,0.0
26/09/2023,LV,LT,4758.5
26/09/2024,EE,LV,10509.2
26/09/2024,LT,LV,1351.5
26/09/2024,LV,EE,0.0
26/09/2024,LV,LT,4457.0
26/10/2021,EE,LV,11457.5
26/10/2021,LT,LV,0.0
26/10/2021,LV,EE,0.0
26/10/2021,LV,LT,6009.0
26/10/2022,EE,LV,11703.3
26/10/2022,LT,LV,110.0
26/10/2022,LV,EE,0.0
26/10/2022,LV,LT,3596.5
26/10/2023,EE,LV,8118.6
26/10/2023,LT,LV,0.0
26/10/2023,LV,EE,0.0
26/10/2023,LV,LT,7353.5
26/10/2024,EE,LV,11446.5
26/10/2024,LT,LV,1745.5
26/10/2024,LV,EE,0.0
26/10/2024,LV,LT,1192.0
26/11/2021,EE,LV,1001.35
26/11/2021,LT,LV,4185.5
26/11/2021,LV,EE,2310.0
26/11/2021,LV,LT,122.5
26/11/2022,EE,LV,3218.25
26/11/2022,LT,LV,976.0
26/11/2022,LV,EE,8.0
26/11/2022,LV,LT,460.0
26/11/2023,EE,LV,1461.4
26/11/2023,LT,LV,327.5
26/11/2023,LV,EE,78.2
26/11/2023,LV,LT,3373.0
26/11/2024,EE,LV,9983.65
26/11/2024,LT,LV,802.53
26/11/2024,LV,EE,0.0
26/11/2024,LV,LT,2971.04
26/12/2021,EE,LV,4423.15
26/12/2021,LT,LV,3214.5
26/12/2021,LV,EE,58.05
26/12/2021,LV,LT,2914.5
26/12/2022,EE,LV,1911.35
26/12/2022,LT,LV,3277.0
26/12/2022,LV,EE,230.7
26/12/2022,LV,LT,166.5
26/12/2023,EE,LV,0.0
26/12/2023,LT,LV,10456.5
26/12/2023,LV,EE,9394.85
26/12/2023,LV,LT,0.0
26/12/2024,EE,LV,1941.4
26/12/2024,LT,LV,8578.32
26/12/2024,LV,EE,436.85
26/12/2024,LV,LT,0.0
27/01/2021,EE,LV,2097.0
27/01/2021,LT,LV,643.5
27/01/2021,LV,EE,538.95
27/01/2021,LV,LT,4677.5
27/01/2022,EE,LV,418.85
27/01/2022,LT,LV,8117.5
27/01/2022,LV,EE,1211.95
27/01/2022,LV,LT,0.0
27/01/2023,EE,LV,4495.65
27/01/2023,LT,LV,0.0
27/01/2023,LV,EE,138.8
27/01/2023,LV,LT,21484.0
27/01/2024,EE,LV,0.0
27/01/2024,LT,LV,285.0
27/01/2024,LV,EE,4047.25
27/01/2024,LV,LT,4982.5
27/02/2021,EE,LV,9599.8
27/02/2021,LT,LV,0.0
27/02/2021,LV,EE,0.0
27/02/2021,LV,LT,9225.0
27/02/2022,EE,LV,12425.05
27/02/2022,LT,LV,0.0
27/02/2022,LV,EE,0.0
27/02/2022,LV,LT,15946.5
27/02/2023,EE,LV,6484.75
27/02/2023,LT,LV,0.0
27/02/2023,LV,EE,0.0
27/02/2023,LV,LT,15819.0
27/02/2024,EE,LV,0.0
27/02/2024,LT,LV,3509.0
27/02/2024,LV,EE,8489.95
27/02/2024,LV,LT,1561.5
27/03/2021,EE,LV,4857.65
27/03/2021,LT,LV,0.0
27/03/2021,LV,EE,25.6
27/03/2021,LV,LT,9464.0
27/03/2022,EE,LV,9143.9
27/03/2022,LT,LV,0.0
27/03/2022,LV,EE,0.0
27/03/2022,LV,LT,7726.0
27/03/2023,EE,LV,4412.5
27/03/2023,LT,LV,0.0
27/03/2023,LV,EE,0.0
27/03/2023,LV,LT,21172.5
27/03/2024,EE,LV,0.0
27/03/2024,LT,LV,2405.0
27/03/2024,LV,EE,4727.45
27/03/2024,LV,LT,106.5
27/04/2021,EE,LV,7985.1
27/04/2021,LT,LV,0.0
27/04/2021,LV,EE,0.0
27/04/2021,LV,LT,7985.5
27/04/2022,EE,LV,10576.35
27/04/2022,LT,LV,0.0
27/04/2022,LV,EE,0.0
27/04/2022,LV,LT,17565.5
27/04/2023,EE,LV,3394.1
27/04/2023,LT,LV,0.0
27/04/2023,LV,EE,9.2
27/04/2023,LV,LT,8801.5
27/04/2024,EE,LV,85.05
27/04/2024,LT,LV,0.0
27/04/2024,LV,EE,3970.35
27/04/2024,LV,LT,10241.0
27/05/2021,EE,LV,5379.15
27/05/2021,LT,LV,54.0
27/05/2021,LV,EE,715.6
27/05/2021,LV,LT,8900.5
27/05/2022,EE,LV,13057.4
27/05/2022,LT,LV,182.0
27/05/2022,LV,EE,0.0
27/05/2022,LV,LT,7873.0
27/05/2023,EE,LV,10664.45
27/05/2023,LT,LV,39.0
27/05/2023,LV,EE,0.0
27/05/2023,LV,LT,4879.5
27/05/2024,EE,LV,2917.95
27/05/2024,LT,LV,5933.5
27/05/2024,LV,EE,50.15
27/05/2024,LV,LT,0.0
27/06/2021,EE,LV,10308.45
27/06/2021,LT,LV,1049.5
27/06/2021,LV,EE,0.0
27/06/2021,LV,LT,1035.0
27/06/2022,EE,LV,13509.85
27/06/2022,LT,LV,0.0
27/06/2022,LV,EE,0.0
27/06/2022,LV,LT,6332.5
27/06/2023,EE,LV,8719.8
27/06/2023,LT,LV,760.5
27/06/2023,LV,EE,0.0
27/06/2023,LV,LT,1796.5
27/06/2024,EE,LV,5706.0
27/06/2024,LT,LV,2415.5
27/06/2024,LV,EE,0.0
27/06/2024,LV,LT,63.0
27/07/2021,EE,LV,8299.9
27/07/2021,LT,LV,0.0
27/07/2021,LV,EE,0.0
27/07/2021,LV,LT,5157.5
27/07/2022,EE,LV,14701.8
27/07/2022,LT,LV,0.0
27/07/2022,LV,EE,0.0
27/07/2022,LV,LT,6945.0
27/07/2023,EE,LV,10743.2
27/07/2023,LT,LV,714.0
27/07/2023,LV,EE,0.0
27/07/2023,LV,LT,1291.5
27/07/2024,EE,LV,6094.25
27/07/2024,LT,LV,3055.5
27/07/2024,LV,EE,0.0
27/07/2024,LV,LT,204.5
27/08/2021,EE,LV,17211.4
27/08/2021,LT,LV,0.0
27/08/2021,LV,EE,0.0
27/08/2021,LV,LT,6248.0
27/08/2022,EE,LV,12892.95
27/08/2022,LT,LV,0.0
27/08/2022,LV,EE,0.0
27/08/2022,LV,LT,12357.5
27/08/2023,EE,LV,11920.55
27/08/2023,LT,LV,0.0
27/08/2023,LV,EE,0.0
27/08/2023,LV,LT,5403.5
27/08/2024,EE,LV,3663.0
27/08/2024,LT,LV,1961.0
27/08/2024,LV,EE,89.0
27/08/2024,LV,LT,466.5
27/09/2021,EE,LV,15418.45
27/09/2021,LT,LV,0.0
27/09/2021,LV,EE,0.0
27/09/2021,LV,LT,12978.5
27/09/2022,EE,LV,19122.65
27/09/2022,LT,LV,0.0
27/09/2022,LV,EE,0.0
27/09/2022,LV,LT,11036.5
27/09/2023,EE,LV,7359.15
27/09/2023,LT,LV,596.5
27/09/2023,LV,EE,0.0
27/09/2023,LV,LT,1213.5
27/09/2024,EE,LV,3449.7
27/09/2024,LT,LV,8487.0
27/09/2024,LV,EE,1477.45
27/09/2024,LV,LT,145.0
27/10/2021,EE,LV,11150.55
27/10/2021,LT,LV,773.0
27/10/2021,LV,EE,0.0
27/10/2021,LV,LT,1638.0
27/10/2022,EE,LV,11025.9
27/10/2022,LT,LV,668.5
27/10/2022,LV,EE,0.0
27/10/2022,LV,LT,2195.0
27/10/2023,EE,LV,8461.95
27/10/2023,LT,LV,0.0
27/10/2023,LV,EE,0.0
27/10/2023,LV,LT,8307.0
27/10/2024,EE,LV,14404.1
27/10/2024,LT,LV,55.0
27/10/2024,LV,EE,0.0
27/10/2024,LV,LT,4409.0
27/11/2021,EE,LV,825.55
27/11/2021,LT,LV,2049.5
27/11/2021,LV,EE,915.35
27/11/2021,LV,LT,2830.5
27/11/2022,EE,LV,4327.55
27/11/2022,LT,LV,1674.0
27/11/2022,LV,EE,0.0
27/11/2022,LV,LT,743.5
27/11/2023,EE,LV,5912.95
27/11/2023,LT,LV,107.0
27/11/2023,LV,EE,0.0
27/11/2023,LV,LT,6079.5
27/11/2024,EE,LV,8565.1
27/11/2024,LT,LV,38.51
27/11/2024,LV,EE,0.0
27/11/2024,LV,LT,3352.44
27/12/2021,EE,LV,1629.95
27/12/2021,LT,LV,4817.5
27/12/2021,LV,EE,1124.25
27/12/2021,LV,LT,369.5
27/12/2022,EE,LV,1478.9
27/12/2022,LT,LV,11523.5
27/12/2022,LV,EE,1133.35
27/12/2022,LV,LT,0.0
27/12/2023,EE,LV,2.0
27/12/2023,LT,LV,6555.5
27/12/2023,LV,EE,5870.45
27/12/2023,LV,LT,66.5
27/12/2024,EE,LV,2273.1
27/12/2024,LT,LV,1003.65
27/12/2024,LV,EE,49.55
27/12/2024,LV,LT,1512.66
28/01/2021,EE,LV,1235.85
28/01/2021,LT,LV,733.0
28/01/2021,LV,EE,1812.45
28/01/2021,LV,LT,2208.0
28/01/2022,EE,LV,1260.55
28/01/2022,LT,LV,11825.0
28/01/2022,LV,EE,230.85
28/01/2022,LV,LT,0.0
28/01/2023,EE,LV,5287.3
28/01/2023,LT,LV,0.0
28/01/2023,LV,EE,0.0
28/01/2023,LV,LT,15672.0
28/01/2024,EE,LV,84.55
28/01/2024,LT,LV,180.0
28/01/2024,LV,EE,2065.9
28/01/2024,LV,LT,5692.0
28/02/2021,EE,LV,9013.95
28/02/2021,LT,LV,0.0
28/02/2021,LV,EE,0.0
28/02/2021,LV,LT,11850.0
28/02/2022,EE,LV,12106.25
28/02/2022,LT,LV,0.0
28/02/2022,LV,EE,0.0
28/02/2022,LV,LT,16640.5
28/02/2023,EE,LV,8545.3
28/02/2023,LT,LV,0.0
28/02/2023,LV,EE,0.0
28/02/2023,LV,LT,17290.5
28/02/2024,EE,LV,0.0
28/02/2024,LT,LV,0.0
28/02/2024,LV,EE,9436.65
28/02/2024,LV,LT,6064.5
28/03/2021,EE,LV,2102.75
28/03/2021,LT,LV,824.5
28/03/2021,LV,EE,157.6
28/03/2021,LV,LT,4204.5
28/03/2022,EE,LV,7553.15
28/03/2022,LT,LV,12.0
28/03/2022,LV,EE,0.0
28/03/2022,LV,LT,5406.0
28/03/2023,EE,LV,3664.3
28/03/2023,LT,LV,0.0
28/03/2023,LV,EE,0.0
28/03/2023,LV,LT,23385.0
28/03/2024,EE,LV,0.0
28/03/2024,LT,LV,4166.5
28/03/2024,LV,EE,5816.25
28/03/2024,LV,LT,49.0
28/04/2021,EE,LV,9087.75
28/04/2021,LT,LV,0.0
28/04/2021,LV,EE,0.0
28/04/2021,LV,LT,8451.0
28/04/2022,EE,LV,11143.3
28/04/2022,LT,LV,0.0
28/04/2022,LV,EE,0.0
28/04/2022,LV,LT,15276.5
28/04/2023,EE,LV,4705.35
28/04/2023,LT,LV,0.0
28/04/2023,LV,EE,0.0
28/04/2023,LV,LT,7131.5
28/04/2024,EE,LV,0.0
28/04/2024,LT,LV,112.0
28/04/2024,LV,EE,7787.55
28/04/2024,LV,LT,3867.5
28/05/2021,EE,LV,6679.8
28/05/2021,LT,LV,0.0
28/05/2021,LV,EE,41.3
28/05/2021,LV,LT,9582.0
28/05/2022,EE,LV,7962.5
28/05/2022,LT,LV,929.5
28/05/2022,LV,EE,0.0
28/05/2022,LV,LT,2901.0
28/05/2023,EE,LV,10909.05
28/05/2023,LT,LV,335.0
28/05/2023,LV,EE,0.0
28/05/2023,LV,LT,6753.0
28/05/2024,EE,LV,3800.35
28/05/2024,LT,LV,5904.5
28/05/2024,LV,EE,0.0
28/05/2024,LV,LT,0.0
28/06/2021,EE,LV,8476.5
28/06/2021,LT,LV,1829.0
28/06/2021,LV,EE,0.0
28/06/2021,LV,LT,4679.0
28/06/2022,EE,LV,13414.25
28/06/2022,LT,LV,281.5
28/06/2022,LV,EE,0.0
28/06/2022,LV,LT,4429.0
28/06/2023,EE,LV,8428.85
28/06/2023,LT,LV,1219.5
28/06/2023,LV,EE,0.0
28/06/2023,LV,LT,2675.0
28/06/2024,EE,LV,5685.1
28/06/2024,LT,LV,1942.5
28/06/2024,LV,EE,0.0
28/06/2024,LV,LT,135.0
28/07/2021,EE,LV,8275.15
28/07/2021,LT,LV,3192.5
28/07/2021,LV,EE,0.0
28/07/2021,LV,LT,2612.5
28/07/2022,EE,LV,14595.95
28/07/2022,LT,LV,0.0
28/07/2022,LV,EE,0.0
28/07/2022,LV,LT,6668.0
28/07/2023,EE,LV,9550.7
28/07/2023,LT,LV,1606.0
28/07/2023,LV,EE,0.0
28/07/2023,LV,LT,343.5
28/07/2024,EE,LV,4762.2
28/07/2024,LT,LV,5245.0
28/07/2024,LV,EE,0.0
28/07/2024,LV,LT,99.0
28/08/2021,EE,LV,17932.55
28/08/2021,LT,LV,0.0
28/08/2021,LV,EE,0.0
28/08/2021,LV,LT,5576.0
28/08/2022,EE,LV,12792.9
28/08/2022,LT,LV,0.0
28/08/2022,LV,EE,0.0
28/08/2022,LV,LT,10593.0
28/08/2023,EE,LV,7291.7
28/08/2023,LT,LV,1757.0
28/08/2023,LV,EE,0.0
28/08/2023,LV,LT,3872.5
28/08/2024,EE,LV,2766.6
28/08/2024,LT,LV,3138.0
28/08/2024,LV,EE,443.5
28/08/2024,LV,LT,199.5
28/09/2021,EE,LV,14987.8
28/09/2021,LT,LV,0.0
28/09/2021,LV,EE,0.0
28/09/2021,LV,LT,13962.5
28/09/2022,EE,LV,18051.1
28/09/2022,LT,LV,0.0
28/09/2022,LV,EE,0.0
28/09/2022,LV,LT,10834.0
28/09/2023,EE,LV,7628.9
28/09/2023,LT,LV,1378.0
28/09/2023,LV,EE,0.0
28/09/2023,LV,LT,760.0
28/09/2024,EE,LV,2444.4
28/09/2024,LT,LV,12028.5
28/09/2024,LV,EE,4790.75
28/09/2024,LV,LT,216.5
28/10/2021,EE,LV,11345.85
28/10/2021,LT,LV,10.0
28/10/2021,LV,EE,0.0
28/10/2021,LV,LT,2547.5
28/10/2022,EE,LV,14167.9
28/10/2022,LT,LV,0.0
28/10/2022,LV,EE,0.0
28/10/2022,LV,LT,5362.0
28/10/2023,EE,LV,7327.4
28/10/2023,LT,LV,25.5
28/10/2023,LV,EE,0.0
28/10/2023,LV,LT,6841.5
28/10/2024,EE,LV,12735.25
28/10/2024,LT,LV,600.5
28/10/2024,LV,EE,0.0
28/10/2024,LV,LT,2671.5
28/11/2021,EE,LV,124.45
28/11/2021,LT,LV,4048.0
28/11/2021,LV,EE,1495.45
28/11/2021,LV,LT,416.0
28/11/2022,EE,LV,4107.95
28/11/2022,LT,LV,19.5
28/11/2022,LV,EE,73.35
28/11/2022,LV,LT,5718.0
28/11/2023,EE,LV,4932.0
28/11/2023,LT,LV,417.0
28/11/2023,LV,EE,0.0
28/11/2023,LV,LT,4251.5
28/11/2024,EE,LV,3881.2
28/11/2024,LT,LV,4646.94
28/11/2024,LV,EE,548.05
28/11/2024,LV,LT,494.77
28/12/2021,EE,LV,4191.05
28/12/2021,LT,LV,3458.0
28/12/2021,LV,EE,0.0
28/12/2021,LV,LT,89.0
28/12/2022,EE,LV,236.9
28/12/2022,LT,LV,9926.5
28/12/2022,LV,EE,2717.0
28/12/2022,LV,LT,0.0
28/12/2023,EE,LV,0.0
28/12/2023,LT,LV,9416.5
28/12/2023,LV,EE,7720.05
28/12/2023,LV,LT,0.0
28/12/2024,EE,LV,5220.8
28/12/2024,LT,LV,3011.44
28/12/2024,LV,EE,0.0
28/12/2024,LV,LT,93.88
29/01/2021,EE,LV,1506.6
29/01/2021,LT,LV,596.0
29/01/2021,LV,EE,1684.25
29/01/2021,LV,LT,5556.5
29/01/2022,EE,LV,4371.45
29/01/2022,LT,LV,8200.0
29/01/2022,LV,EE,0.0
29/01/2022,LV,LT,0.0
29/01/2023,EE,LV,2381.8
29/01/2023,LT,LV,0.0
29/01/2023,LV,EE,485.85
29/01/2023,LV,LT,10643.0
29/01/2024,EE,LV,420.55
29/01/2024,LT,LV,44.0
29/01/2024,LV,EE,3145.4500000000003
29/01/2024,LV,LT,3602.5
29/02/2024,EE,LV,0.0
29/02/2024,LT,LV,19.5
29/02/2024,LV,EE,10553.85
29/02/2024,LV,LT,4265.5
29/03/2021,EE,LV,3734.85
29/03/2021,LT,LV,348.5
29/03/2021,LV,EE,0.0
29/03/2021,LV,LT,3423.0
29/03/2022,EE,LV,10475.55
29/03/2022,LT,LV,0.0
29/03/2022,LV,EE,0.0
29/03/2022,LV,LT,11936.5
29/03/2023,EE,LV,4571.05
29/03/2023,LT,LV,0.0
29/03/2023,LV,EE,0.0
29/03/2023,LV,LT,24566.5
29/03/2024,EE,LV,0.0
29/03/2024,LT,LV,1508.0
29/03/2024,LV,EE,5446.4
29/03/2024,LV,LT,1587.0
29/04/2021,EE,LV,8280.05
29/04/2021,LT,LV,0.0
29/04/2021,LV,EE,0.0
29/04/2021,LV,LT,5942.5
29/04/2022,EE,LV,11483.2
29/04/2022,LT,LV,0.0
29/04/2022,LV,EE,0.0
29/04/2022,LV,LT,14756.5
29/04/2023,EE,LV,5432.55
29/04/2023,LT,LV,0.0
29/04/2023,LV,EE,90.25
29/04/2023,LV,LT,12297.5
29/04/2024,EE,LV,370.2
29/04/2024,LT,LV,0.0
29/04/2024,LV,EE,2021.5
29/04/2024,LV,LT,10155.0
29/05/2021,EE,LV,7271.55
29/05/2021,LT,LV,0.0
29/05/2021,LV,EE,0.0
29/05/2021,LV,LT,13150.0
29/05/2022,EE,LV,14765.55
29/05/2022,LT,LV,0.0
29/05/2022,LV,EE,0.0
29/05/2022,LV,LT,11979.0
29/05/2023,EE,LV,8252.4
29/05/2023,LT,LV,1454.5
29/05/2023,LV,EE,0.0
29/05/2023,LV,LT,3280.0
29/05/2024,EE,LV,4085.65
29/05/2024,LT,LV,6966.5
29/05/2024,LV,EE,0.0
29/05/2024,LV,LT,0.0
29/06/2021,EE,LV,6313.2
29/06/2021,LT,LV,154.0
29/06/2021,LV,EE,268.6
29/06/2021,LV,LT,7004.5
29/06/2022,EE,LV,12019.9
29/06/2022,LT,LV,668.0
29/06/2022,LV,EE,0.0
29/06/2022,LV,LT,3655.0
29/06/2023,EE,LV,8732.85
29/06/2023,LT,LV,1398.5
29/06/2023,LV,EE,0.0
29/06/2023,LV,LT,2655.0
29/06/2024,EE,LV,5560.65
29/06/2024,LT,LV,1774.5
29/06/2024,LV,EE,0.0
29/06/2024,LV,LT,338.5
29/07/2021,EE,LV,10077.5
29/07/2021,LT,LV,1146.0
29/07/2021,LV,EE,0.0
29/07/2021,LV,LT,3774.0
29/07/2022,EE,LV,14625.4
29/07/2022,LT,LV,0.0
29/07/2022,LV,EE,0.0
29/07/2022,LV,LT,6184.0
29/07/2023,EE,LV,10932.15
29/07/2023,LT,LV,0.0
29/07/2023,LV,EE,0.0
29/07/2023,LV,LT,2684.0
29/07/2024,EE,LV,3595.8
29/07/2024,LT,LV,6854.0
29/07/2024,LV,EE,0.0
29/07/2024,LV,LT,36.0
29/08/2021,EE,LV,17016.35
29/08/2021,LT,LV,0.0
29/08/2021,LV,EE,0.0
29/08/2021,LV,LT,5700.0
29/08/2022,EE,LV,14660.9
29/08/2022,LT,LV,0.0
29/08/2022,LV,EE,0.0
29/08/2022,LV,LT,12249.5
29/08/2023,EE,LV,10298.7
29/08/2023,LT,LV,0.0
29/08/2023,LV,EE,0.0
29/08/2023,LV,LT,6268.0
29/08/2024,EE,LV,2856.9
29/08/2024,LT,LV,2936.5
29/08/2024,LV,EE,194.6
29/08/2024,LV,LT,160.0
29/09/2021,EE,LV,12925.25
29/09/2021,LT,LV,187.5
29/09/2021,LV,EE,0.0
29/09/2021,LV,LT,8316.0
29/09/2022,EE,LV,17629.55
29/09/2022,LT,LV,0.0
29/09/2022,LV,EE,0.0
29/09/2022,LV,LT,10022.0
29/09/2023,EE,LV,9123.35
29/09/2023,LT,LV,1153.0
29/09/2023,LV,EE,0.0
29/09/2023,LV,LT,1098.5
29/09/2024,EE,LV,8472.3
29/09/2024,LT,LV,324.5
29/09/2024,LV,EE,0.0
29/09/2024,LV,LT,3324.5
29/10/2021,EE,LV,11641.75
29/10/2021,LT,LV,277.0
29/10/2021,LV,EE,0.0
29/10/2021,LV,LT,1133.5
29/10/2022,EE,LV,13297.65
29/10/2022,LT,LV,0.0
29/10/2022,LV,EE,0.0
29/10/2022,LV,LT,8570.0
29/10/2023,EE,LV,5975.2
29/10/2023,LT,LV,1598.0
29/10/2023,LV,EE,0.0
29/10/2023,LV,LT,1023.0
29/10/2024,EE,LV,10737.5
29/10/2024,LT,LV,61.5
29/10/2024,LV,EE,0.0
29/10/2024,LV,LT,4452.0
29/11/2021,EE,LV,57.650000000000006
29/11/2021,LT,LV,2716.0
29/11/2021,LV,EE,4268.4
29/11/2021,LV,LT,2377.5
29/11/2022,EE,LV,2970.95
29/11/2022,LT,LV,324.5
29/11/2022,LV,EE,135.1
29/11/2022,LV,LT,8492.5
29/11/2023,EE,LV,5855.9
29/11/2023,LT,LV,0.0
29/11/2023,LV,EE,0.0
29/11/2023,LV,LT,6565.5
29/11/2024,EE,LV,8603.35
29/11/2024,LT,LV,7.38
29/11/2024,LV,EE,0.0
29/11/2024,LV,LT,5034.04
29/12/2021,EE,LV,7538.9
29/12/2021,LT,LV,2253.5
29/12/2021,LV,EE,0.0
29/12/2021,LV,LT,2084.5
29/12/2022,EE,LV,5435.55
29/12/2022,LT,LV,4470.5
29/12/2022,LV,EE,383.2
29/12/2022,LV,LT,626.5
29/12/2023,EE,LV,0.0
29/12/2023,LT,LV,10454.5
29/12/2023,LV,EE,10439.05
29/12/2023,LV,LT,0.0
29/12/2024,EE,LV,6598.1
29/12/2024,LT,LV,2208.43
29/12/2024,LV,EE,0.0
29/12/2024,LV,LT,412.77
30/01/2021,EE,LV,5031.3
30/01/2021,LT,LV,40.5
30/01/2021,LV,EE,0.0
30/01/2021,LV,LT,5146.0
